full_name,first_name,second_name,abbreviated_name,locations,location_number,file_name,loc_union
Lactobacillus jensenii 269-3,Lactobacillus,jensenii,Lactobacillus jensenii,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25,596325.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/596325.3.npy
Staphylococcus warneri L37603,Staphylococcus,warneri,Staphylococcus warneri,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,596319.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/596319.3.npy
Helicobacter pylori B8,Helicobacter,pylori,Helicobacter pylori,chicken;feces;sediment;chemocline,4,693745.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/693745.3.npy
Streptomyces scabiei 87.22,Streptomyces,scabiei,Streptomyces scabiei,soil;sediment;orchard;forest;mine;sea;compost;rhizosphere;landfill;lake;gut;biofilm;mud;ocean;fruit;field;desert;garden;channel;wetland;cabbage;cave;rock;air;food;water;pond;flat;dust;permafrost,30,680198.5.txt,data_organism_reactions/Equal_Stoichiometric_matrices/680198.5.npy
Salmonella bongori 12149,Salmonella,bongori,Salmonella bongori,rhizosphere,1,12149.1.txt,data_organism_reactions/Equal_Stoichiometric_matrices/12149.1.npy
Escherichia coli BL21,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,511693.5.txt,data_organism_reactions/Equal_Stoichiometric_matrices/511693.5.npy
Shigella dysenteriae M131649,Shigella,dysenteriae,Shigella dysenteriae,gut;soil;river;reservoir;marsh,5,216598.1.txt,data_organism_reactions/Equal_Stoichiometric_matrices/216598.1.npy
Hydrogenobaculum sp. SN,Hydrogenobaculum,sp.,Hydrogenobaculum sp.,spring;basin,2,547146.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/547146.3.npy
Geobacter bemidjiensis Bem,Geobacter,bemidjiensis,Geobacter bemidjiensis,pasture;harbor;rhizosphere;soil,4,404380.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/404380.4.npy
Geobacter bemidjiensis Bem,Geobacter,bemidjiensis,Geobacter bemidjiensis,pasture;harbor;rhizosphere;soil,4,404380.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/404380.3.npy
Francisella tularensis subsp. tularensis FSC033,Francisella,tularensis,Francisella tularensis,blood,1,430557.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/430557.3.npy
Vibrio cholerae RC9,Vibrio,cholerae,Vibrio cholerae,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18,593589.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/593589.3.npy
Haemophilus influenzae R3021,Haemophilus,influenzae,Haemophilus influenzae,mouth;air,2,375432.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/375432.4.npy
Shewanella oneidensis MR-1,Shewanella,oneidensis,Shewanella oneidensis,rhizosphere;sea;rock;flat;sediment;harbor;river;beef;waste;ocean;egg;gut;water;sludge;forest;fish;oil,17,211586.1.txt,data_organism_reactions/Equal_Stoichiometric_matrices/211586.1.npy
Shewanella oneidensis MR-1,Shewanella,oneidensis,Shewanella oneidensis,rhizosphere;sea;rock;flat;sediment;harbor;river;beef;waste;ocean;egg;gut;water;sludge;forest;fish;oil,17,211586.9.txt,data_organism_reactions/Equal_Stoichiometric_matrices/211586.9.npy
Thermoanaerobacter italicus Ab9,Thermoanaerobacter,italicus,Thermoanaerobacter italicus,field;spring;bioreactor;waste,4,580331.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/580331.4.npy
Enterococcus faecium D344SRF,Enterococcus,faecium,Enterococcus faecium,cheese;gut;feces;water;sausage;meat;milk;yogurt;blood;biofilm;sea;air;river;sludge;fruit;soil;marsh;chicken;bacon;sediment;silage,21,565665.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/565665.3.npy
Yersinia pestis KIM,Yersinia,pestis,Yersinia pestis,surface;river;soil;faeces;sludge,5,187410.1.txt,data_organism_reactions/Equal_Stoichiometric_matrices/187410.1.npy
Brucella ceti M490/95/1,Brucella,ceti,Brucella ceti,sludge;soil,2,520458.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/520458.3.npy
Clostridium saccharolyticum WM1,Clostridium,saccharolyticum,Clostridium saccharolyticum,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30,610130.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/610130.3.npy
Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293,Leuconostoc,mesenteroides,Leuconostoc mesenteroides,water;cheese;milk;fruit;must;food;farm,7,203120.7.txt,data_organism_reactions/Equal_Stoichiometric_matrices/203120.7.npy
Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293,Leuconostoc,mesenteroides,Leuconostoc mesenteroides,water;cheese;milk;fruit;must;food;farm,7,203120.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/203120.4.npy
Clostridium ljungdahlii,Clostridium,ljungdahlii,Clostridium ljungdahlii,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30,1538.8.txt,data_organism_reactions/Equal_Stoichiometric_matrices/1538.8.npy
Neisseria gonorrhoeae SK-92-679,Neisseria,gonorrhoeae,Neisseria gonorrhoeae,water;biofilm;air;mouth,4,528359.7.txt,data_organism_reactions/Equal_Stoichiometric_matrices/528359.7.npy
Mycobacterium tuberculosis H37Rv,Mycobacterium,tuberculosis,Mycobacterium tuberculosis,soil;water;blood;lake;biofilm;river;wash;lymph;sludge;sediment;bone;hospital;rock;air;mine;stream;permafrost;wetland,18,83332.12.txt,data_organism_reactions/Equal_Stoichiometric_matrices/83332.12.npy
Enterococcus faecalis S613,Enterococcus,faecalis,Enterococcus faecalis,cheese;gut;feces;water;sausage;meat;milk;yogurt;blood;biofilm;sea;air;river;sludge;fruit;soil;marsh;chicken;bacon;sediment;silage,21,699185.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/699185.3.npy
Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305,Staphylococcus,saprophyticus,Staphylococcus saprophyticus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,342451.11.txt,data_organism_reactions/Equal_Stoichiometric_matrices/342451.11.npy
Clostridium difficile CIP 107932,Clostridium,difficile,Clostridium difficile,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30,499176.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/499176.4.npy
Campylobacter rectus RM3267,Campylobacter,rectus,Campylobacter rectus,faeces;blood;spring;river;sea,5,553218.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/553218.4.npy
Mycoplasma agalactiae PG2,Mycoplasma,agalactiae,Mycoplasma agalactiae,blood;gut;surface;mouth,4,347257.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/347257.4.npy
Mycoplasma agalactiae PG2,Mycoplasma,agalactiae,Mycoplasma agalactiae,blood;gut;surface;mouth,4,347257.7.txt,data_organism_reactions/Equal_Stoichiometric_matrices/347257.7.npy
Borrelia sp. SV1,Borrelia,sp.,Borrelia sp.,blood,1,498741.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/498741.3.npy
Aerococcus viridans ATCC 11563,Aerococcus,viridans,Aerococcus viridans,urine;air,2,655812.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/655812.3.npy
Staphylococcus aureus subsp. aureus str. JKD6008,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,546342.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/546342.3.npy
Xanthomonas oryzae pv. oryzae KACC10331,Xanthomonas,oryzae,Xanthomonas oryzae,sludge;lake;soil;surface;plateau;biofilm;tannery,7,291331.8.txt,data_organism_reactions/Equal_Stoichiometric_matrices/291331.8.npy
Campylobacter jejuni subsp. jejuni IA3902,Campylobacter,jejuni,Campylobacter jejuni,faeces;blood;spring;river;sea,5,567106.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/567106.3.npy
Xanthomonas oryzae pv. oryzae KACC10331,Xanthomonas,oryzae,Xanthomonas oryzae,sludge;lake;soil;surface;plateau;biofilm;tannery,7,291331.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/291331.3.npy
Syntrophus aciditrophicus SB,Syntrophus,aciditrophicus,Syntrophus aciditrophicus,sludge;field,2,56780.15.txt,data_organism_reactions/Equal_Stoichiometric_matrices/56780.15.npy
Burkholderia pseudomallei 1710b,Burkholderia,pseudomallei,Burkholderia pseudomallei,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25,320372.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/320372.3.npy
Mycoplasma hyopneumoniae 7448,Mycoplasma,hyopneumoniae,Mycoplasma hyopneumoniae,blood;gut;surface;mouth,4,262722.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/262722.3.npy
Syntrophus aciditrophicus SB,Syntrophus,aciditrophicus,Syntrophus aciditrophicus,sludge;field,2,56780.10.txt,data_organism_reactions/Equal_Stoichiometric_matrices/56780.10.npy
Burkholderia pseudomallei 1710b,Burkholderia,pseudomallei,Burkholderia pseudomallei,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25,320372.6.txt,data_organism_reactions/Equal_Stoichiometric_matrices/320372.6.npy
Brucella melitensis bv. 1 str. Rev.1,Brucella,melitensis,Brucella melitensis,sludge;soil,2,520464.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/520464.3.npy
Bacteroides coprophilus DSM 18228,Bacteroides,coprophilus,Bacteroides coprophilus,faeces;feces;leachate;waste;soil;sludge;bioreactor;cave,8,547042.5.txt,data_organism_reactions/Equal_Stoichiometric_matrices/547042.5.npy
Salmonella enterica subsp. enterica serovar Paratyphi A str.,Salmonella,enterica,Salmonella enterica,rhizosphere,1,554290.9.txt,data_organism_reactions/Equal_Stoichiometric_matrices/554290.9.npy
Neisseria gonorrhoeae DGI18,Neisseria,gonorrhoeae,Neisseria gonorrhoeae,water;biofilm;air;mouth,4,528347.5.txt,data_organism_reactions/Equal_Stoichiometric_matrices/528347.5.npy
Bacillus thuringiensis Bt407,Bacillus,thuringiensis,Bacillus thuringiensis,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,527021.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/527021.3.npy
Salmonella enterica subsp. enterica serovar Paratyphi A str. AKU_12601,Salmonella,enterica,Salmonella enterica,rhizosphere,1,554290.7.txt,data_organism_reactions/Equal_Stoichiometric_matrices/554290.7.npy
Chlamydia trachomatis E/11023,Chlamydia,trachomatis,Chlamydia trachomatis,sediment,1,707183.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/707183.3.npy
Clostridium botulinum B1 str. Okra,Clostridium,botulinum,Clostridium botulinum,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30,498213.7.txt,data_organism_reactions/Equal_Stoichiometric_matrices/498213.7.npy
Rhizobium sp. NGR234,Rhizobium,sp.,Rhizobium sp.,soil;sludge;air;rhizosphere;bioreactor;water;river;gut;aquifer;biofilm;sand;wetland;dust,13,394.7.txt,data_organism_reactions/Equal_Stoichiometric_matrices/394.7.npy
Lactobacillus crispatus 125-2-CHN,Lactobacillus,crispatus,Lactobacillus crispatus,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25,575595.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/575595.3.npy
Francisella tularensis subsp. novicida U112,Francisella,tularensis,Francisella tularensis,blood,1,401614.5.txt,data_organism_reactions/Equal_Stoichiometric_matrices/401614.5.npy
Aliivibrio salmonicida LFI1238,Aliivibrio,salmonicida,Aliivibrio salmonicida,sea,1,316275.9.txt,data_organism_reactions/Equal_Stoichiometric_matrices/316275.9.npy
Bacillus megaterium QM B1551,Bacillus,megaterium,Bacillus megaterium,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,545693.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/545693.3.npy
Serratia odorifera 4Rx13,Serratia,odorifera,Serratia odorifera,gut;rhizosphere;soil;sediment;water;compost;biofilm;sea;field;sludge;wetland;forest;elevation;river;milk;rock;cave;vegetable;lake;surface;air,21,682634.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/682634.3.npy
Acidobacterium sp. SP1PR4,Acidobacterium,sp.,Acidobacterium sp.,canyon;surface;gut;soil;sea;spring;harbor,7,401053.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/401053.3.npy
Burkholderia mallei GB8 horse 4,Burkholderia,mallei,Burkholderia mallei,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25,320390.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/320390.4.npy
Faecalibacterium cf. prausnitzii KLE1255,Faecalibacterium,cf.,Faecalibacterium cf.,faeces,1,748224.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/748224.3.npy
Staphylococcus aureus subsp. aureus EMRSA16,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,585154.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/585154.3.npy
Corynebacterium amycolatum SK46,Corynebacterium,amycolatum,Corynebacterium amycolatum,foam;urine;sewage;blood;surface;river;compost;feces;air;landfill;biofilm;bile;sea;sediment;soil,15,553204.6.txt,data_organism_reactions/Equal_Stoichiometric_matrices/553204.6.npy
Bifidobacterium animalis subsp. lactis DSM 10140,Bifidobacterium,animalis,Bifidobacterium animalis,feces;milk;faeces,3,555970.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/555970.3.npy
Selenomonas sputigena ATCC 35185,Selenomonas,sputigena,Selenomonas sputigena,mouth;biofilm;surface;plateau;sludge,5,546271.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/546271.3.npy
Fusobacterium sp. 3_1_36A2,Fusobacterium,sp.,Fusobacterium sp.,mouth;blood;air;sediment;volcano,5,469604.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/469604.3.npy
Gardnerella vaginalis ATCC 14019,Gardnerella,vaginalis,Gardnerella vaginalis,blood,1,525284.18.txt,data_organism_reactions/Equal_Stoichiometric_matrices/525284.18.npy
Pseudoalteromonas haloplanktis TAC125,Pseudoalteromonas,haloplanktis,Pseudoalteromonas haloplanktis,sea;soil;surface;cheese;water;basin;sediment;ocean;biofilm;blood;egg;sludge;habitat;gut;pebble;brine;mucus;rock,18,326442.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/326442.4.npy
Streptomyces albus J1074,Streptomyces,albus,Streptomyces albus,soil;sediment;orchard;forest;mine;sea;compost;rhizosphere;landfill;lake;gut;biofilm;mud;ocean;fruit;field;desert;garden;channel;wetland;cabbage;cave;rock;air;food;water;pond;flat;dust;permafrost,30,457425.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/457425.4.npy
Acidobacterium sp. MP5ACTX9,Acidobacterium,sp.,Acidobacterium sp.,canyon;surface;gut;soil;sea;spring;harbor,7,696844.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/696844.4.npy
Bacteroides ovatus SD CC 2a,Bacteroides,ovatus,Bacteroides ovatus,faeces;feces;leachate;waste;soil;sludge;bioreactor;cave,8,702444.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/702444.3.npy
Mycobacterium tuberculosis 02_1987,Mycobacterium,tuberculosis,Mycobacterium tuberculosis,soil;water;blood;lake;biofilm;river;wash;lymph;sludge;sediment;bone;hospital;rock;air;mine;stream;permafrost;wetland,18,515616.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/515616.3.npy
Lactobacillus gasseri ATCC 33323,Lactobacillus,gasseri,Lactobacillus gasseri,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25,324831.10.txt,data_organism_reactions/Equal_Stoichiometric_matrices/324831.10.npy
Lactobacillus gasseri ATCC 33323,Lactobacillus,gasseri,Lactobacillus gasseri,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25,324831.13.txt,data_organism_reactions/Equal_Stoichiometric_matrices/324831.13.npy
Bacillus cereus Q1,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,361100.6.txt,data_organism_reactions/Equal_Stoichiometric_matrices/361100.6.npy
Clostridium hiranonis DSM 13275,Clostridium,hiranonis,Clostridium hiranonis,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30,500633.7.txt,data_organism_reactions/Equal_Stoichiometric_matrices/500633.7.npy
